gene,LV1,LV2,LV3,LV4,LV5,LV6,LV7,LV8
SLMAP,0,0,0,0,0.2591728200942939,0,0.37693482208980655,0.0430338491036712
EMC2,0.27455215145973544,0.022006764720191595,0,0.11234329387022471,0.10161419431661133,0.028005454434725366,0.023107822179950895,0
PSMD6,0.06526365383466566,0,0,0,0.07045703441735535,0.46550920757769193,0.25542667900032956,0
ABRAXAS2,0,0,0.19985184176869863,0,0,0,0.026234778373500623,0.02142911122585117
SEPTIN2,0,0,0.1683490541876041,0,0,0,0.17707887034221723,0.11634505856235858
KARS1,0,0.03422734193667517,0,0,0,0.27296160549795584,0,0
EIF4H,0.23076346488173646,0,0.3941133558210373,0.04739461113824,0.026571543502800093,0,0,0
EEA1,0,0,0,0,0.13897717798914333,0.21267846290203235,0.3109880497193517,0
PDIA6,0,0,0.2497950243713155,0,0.09574788748876885,0,0.044927699820007175,0.09504571896618798
PAFAH1B3,0.01778860582256805,0,0.3122671780327334,0,0,0.1779938180960035,0,0
PLCL1,0.24417974898827163,0,0.17216865144703591,0.14848838909838066,0,0.07171408260989569,0,0
PDK1,0.1917120378789499,0.6964543172897664,0,0,0.02021399878107983,0,0,0
PDK2,0.041400810685989865,0.5723047453120198,0,0.07826879375828955,0,0.08101693066087176,0,0
PEA15,0.33110299078907746,0,0,0.20356504567950506,0.03270243872585718,0,0.16233906079238922,0
PGM5,0,0.16342970593912792,0.24144052803393307,0.030999544807473883,0.18234700711855764,0,0,0.12175625738098109
PLEC,0.20283505955598966,0,0,0.19361581575444772,0.13022919950301576,0.08945289513105203,0.14204195163844505,0
PPP2R5A,0.23402253059071876,0,0,0.2590020872320319,0,0.012293203141166886,0,0.03718036927916581
PPA1,0,0.11812896552634931,0,0,0,0,0.19400884272868765,0.13184921587681706
PTGES3,0,0,0.22694231503422196,0,0,0.29686366199972564,0,0
STK38,0.37745492139922404,0.018006454907063183,0.12069412599725352,0.05641960538766408,0,0,0,0
NONO,0,0,0.2107019233650667,0.08939101945056875,0.2855637548118117,0,0,0.048502090877420766
PTPA,0.07118457364045133,0.02678004381747296,0.32690427752501583,0,0,0,0,0.2573012606297743
RAB35,0.21557236487145026,0.0096142901094688,0,0.26139244911078735,0.21876509799409574,0,0.09545786000240435,0
TMED2,0,0,0.07274846908434578,0,0.1216081484585641,0.28747370205122813,0.016517922054818716,0
PCBP1,0.37054044114311685,0,0.20716180855145305,0,0.10609220265795723,0,0.1326779041033669,0.018229204207760523
PCBP2,0.1611147940359579,0,0.22230771162798812,0.02217693159193786,0.2186316189898814,0,0.008613326677359819,0.06055718837453254
ELOC,0,0,0,0.16603472030362143,0.09796502413751887,0.13505921267631382,0,0
ELOB,0,0,0,0.27931204455978725,0.08934096088985971,0.28119187010582913,0,0
UBE3C,0.5265906545791883,0,0,0.2088518058543542,0,0,0,0.029027626467077544
DHCR24,0.27556572296717174,0,0,0.24239395886417708,0.13541010011082905,0,0,0
RSU1,0,0.01691105118988586,0.383811635202387,0,0,0,0.03271767445281172,0.12948212126835637
PPP1R7,0.33373277971483095,0,0.3221555318675729,0,0,0,0,0.06903170640745014
SEC23A,0,0,0,0.06567630653932789,0.12157342140709793,0,0.12309454720821665,0.00253089002878473
MAPRE2,0.1493624279421296,0,0.15710233469299478,0.14314067233969502,0.08785911302492004,0.02666337437847442,0,0
TGFBI,0,0,0.34144861525855064,0.11588536858130301,0,0.05392712954625761,0,0.03503127728899754
TSN,0,0,0.30798163290116753,0.043588912092798755,0,0.21801284083542258,0,0.06613814922807064
SF1,0.37163725684179977,0,0.08654506271195325,0.23141323714344375,0.006290611093145367,0,0,0
TRIP10,0,0,0.07539693265652017,0,0,0.280928872129063,0,0.04102774704517055
MAPRE1,0.1624118268807158,0,0.0019473239562772967,0,0.2589057204330125,0,0.16254167136031758,0
TSC22D1,0.09443354863977316,0,0.2456688344562662,0.17456322883898337,0,0,0,0
ELAVL1,0.43436133889827927,9.386023398258146e-5,0,0.3405610893776728,0.08483191772648237,0,0,0
MYLK,0.28266206489010004,0,0.2668076886361652,0.18336657046966134,0,0.14920548294499264,0,0
SPEG,0.18286573354809338,0,0,0.03855467082662333,0.31944832669185935,0.09164034439073564,0,0
TBCE,0.17158275993693917,0,0,0.11013474322605674,0.10261453788636482,0,0.07939383834800037,0
UBE2V2,0.28232926198989294,0,0.2969100849874257,0,0,0.06341821855418843,0,0.06861464614370262
NEDD8,0,0,0,0.11526580150854479,0,0.47512840081735747,0,0
ADIRF,0.17540153902662922,0,0.1664687454098131,0.009092624520984796,0,0,0.02071411502937441,0.30129217667360836
ADIPOQ,0,0.11652956854365089,0.09008605731332338,0,0,0.08742970484381768,0,0.0713913895865532
RAB11B,0,0,0.052334375881789616,0,0,0.07912212697783054,0.17223258169747477,0.11813955673531902
ZYX,0.17433143255354844,0,0,0.13409808614945976,0.14644384108378497,0,0.10129712438463861,0
HSPB2,0.06929249959575928,0,0,0.0647494713728148,0.25031781827975796,0,0.36357206819027027,0
ETFDH,0.0318791302411566,0.6255211279368676,0,0,0,0,0.18901609374192513,0.1287362670526509
SEPTIN7,0,0,0,0,0,0.07970202347522311,0.20492638922222625,0.10055570417129404
ADRM1,0.10276662920017136,0,0,0,0.218661020209308,0.2903179336254401,0,0
DDB1,0.1741699665802382,0,0.025424458750164344,0,0,0,0.34995128958741434,0
CDC37,0,0.15063307981938373,0.24267288460364833,0,0,0,0,0.22690371552546562
DPYSL2,0,0,0.2746909010863316,0,0,0,0.13403163931211845,0.23281998794393513
SYPL1,0.18755274237777278,0,0.1459927884180624,0,0,0.09844374453523369,0,0
RBBP7,0,0,0,0.2190369247092463,0.007935278431713577,0.22185224142945628,0,0
SGCB,0,0,0.19452341037836202,0.1060159085249682,0,0.22520392150372656,0,0.03925130030898805
SGCA,0,0,0.27986836103325036,0.05500130912599948,0.0030518687188059736,0.14266673370913624,0,0.03739349880271665
FXN,0,0.5010416865899538,0.22302442102235995,0.0038080340652142516,0,0,0,0.1131369378044229
FSCN1,0,0.11138670868506499,0,0,0.037220898242450354,0,0.3360781898554822,0.21556446976721216
DECR1,0,0.5345075463957978,0,0,0,7.441592419315864e-4,0.0014672134657828801,0.09123236285996268
NDUFA5,0.020755837072424378,0.7133448927203716,0,0.1460817088302359,0.10949968217703941,0,0,0
CLPP,0.098248347661412,0.23732342084199312,0,0.03655428892405472,0.14379519392091727,0,0.2239165535149311,0
TST,0,0.4313104612949618,0.04489572832371644,0,0,0,0,0.1474691741919838
KYAT1,0.1598921858945428,0.06239619255620622,0.09149604354236253,0.008988759300595263,0,0.1423964240507027,0,0
GUK1,0.3882419365565184,0,0.09787270728598588,0.17134164378664982,0,0,0,0.21839854227146388
HAGH,0.12384433469131889,0.11830091745441655,0.4073425013747212,0.018395581411346583,0,0.01916335667988118,0,0.0819848933970465
NDUFA9,0.024487878817460798,0.6657249046801631,0.05679963700166165,0.20277425903650068,0.13744674091851566,0,0,0
PHKG1,0.07216620793916702,0.02884215227885589,0,0.057501689012768094,0.01571234807820943,0.21575543944610995,0.0439570642180769,0
PPP1R3A,0.24097646246203308,0.03498665585483874,0,0,0.13799396880660614,0.17327946412605114,0,0
HADH,0.038935516130191146,0.4491891401639337,0.3126766687857608,0,0,0,0,0.214673621696935
UGP2,0.3703375301702961,0,0,0,0,0,0.2440482134471574,0
TXNRD1,0.09109899120694566,0,0.2646691324707103,0.008183456698217805,0,0.3360121146545556,0,0.021493645653671137
IMMT,0,0.4475000570200132,0,0.09786079687828202,0.06564177816194192,0,0,0
IAH1,0.09752978722481949,0.15110693407070214,0,0,0,0.057002913113077446,0.03839231198729923,0
KLHL40,0.1564611004172478,0,0,0.013142177118462798,0.2828547996334881,0,0.2593977662449612,0
TKFC,0,0.0011575481322643676,0.2529490387506777,0,0,0,0.1265860593013922,0.19164350182981316
TIMM50,0,0.4657421022473056,0,0,0,0,0.07629380119275676,0.13943558752710802
NADK2,0.2953471143575517,0.4759046092298987,0.05442503348630489,0,0,0,0,0.015413124430369707
FAM98B,0.26276154299564397,0,0.010018675328843159,0.06597731605253208,0.16963505851657099,0,0.06770648042222217,0.04314645230684495
HIKESHI,0,0,0,0.07878577604116845,0,0.35198679625071844,0,0.03756838229052413
PDLIM3,0.025863647271364105,0,0.14419946397336803,0,0.338568961539498,0,0.1860572174409339,0
HSD17B12,0,0.18471230188333798,0,0,0,0,0.2457415705763519,0.27853827226416106
AGK,0.02464999626391623,0.39464981673365,0,0,0,0,0.017861594782530455,0
LACTB2,0.031189599732394952,0.17862163889450122,0.019494284832032287,0.022801013492565525,0,0,0,0.16474169414630666
DCAF6,0,0.031616725697229106,0.1511095804082929,0,0,0.22810405438547457,0,0.12741579479392814
CAVIN4,0.012635628658509163,0,0.12379851385475985,0,0.13370000601829346,0.1109506283389392,0.08367503451481366,0.05456327696336673
FLG2,0.21513993735728662,0.05372683319663446,0,0.17239484276179895,0,0.008324267467562667,0,0
RABL3,0,0,0,0.0034154366270439055,0.14591092384564128,0.14175245514099452,0.037119785196626176,0
COQ5,0,0.37145088354733985,0.009174252068494954,0,0,0.009307341381255536,0,0.15139613090701898
NOMO2,0,0.0021342014536717096,0,0.08407797141526407,0.04917511845190608,0.38264762927961854,0,0
PITRM1,0,0.07444987763489631,0.13884564011367695,0.07913556561920355,0,0.13779958771315715,0,0.05096661729410594
WDR44,0,0,0.26603576959543423,0,0.005658089499814624,0.06433114954050081,0.04870537673635444,0
COA6,0.2583936904003911,0.3643197031305408,0,0.11552084608205644,0,0,0,0.01285573057186729
TOR1AIP1,0.1347329290005434,0,0.21164642580793364,0.1622196839091575,0.07480855295186231,0,0,0.06330858697642093
GNAS,0.14416932175575722,0,0.2556847104497111,0.09946670081200795,0.03433115315524051,0.1151090890618774,0,0
TTC38,0.28228175650402015,0.09669473942504458,0,0.09002254911144478,0.005599615345846523,0,0,0
C6orf136,0.4694027745103577,0.18291805228487587,0,0.0296315407511787,0,0,0.008280663318664706,0
HP1BP3,0.010689374722717129,0,0.18498283165888188,0.12639880576517667,0.1604722940515732,0,0.027244777172504314,0.12557612299631526
IBA57,0,0.36542131905876707,0.13886109688457363,0,0,0,0,0.16222924350473958
UBR4,0,0,0,0,0,0.23305079685872537,0.17421019331510254,0.08002294524870618
DCAF8,0,0,0,0,0.09189072902813365,0.3423531148985721,0.07250971756613546,0
DDI2,0.08382386288483862,0,0,0.49726872241191294,0.1377260888294548,0.020727974408075285,0,0
MICOS10,0.3140299747903216,0,0,0.11738041721239889,0,0.1826056968026416,0.05942521870432098,0
LYRM7,0.24833344056064327,0.5226760758634005,0.019149250034375658,0.06794199138681234,0,0.0491250110610362,0,0.08701530876807478
OBSCN,0.17536919072896065,0,0,0.24008013493351738,0.2715296348224897,0.013996985559750168,0.09773241159121002,0
MYOM3,0.17558339098466563,0,0,0.4412903523029881,0.051890192057263085,0,0.015621720919304536,0
PDE4DIP,0,0,0,0.13813857510075478,0,0.49878837749789373,0,0
BROX,0,0,0.20319385854237812,0.09333147199506264,0,0.29533471393321686,0,0
LYPLAL1,0,0.14428271000418594,0,0.04154748921564011,0,0.17468666742047456,0.181844348826749,0
SYPL2,0.2506918723391271,0,0.11040411432178435,0.007133682516961297,0,0.21228293237998272,0,0
ECPAS,0.10541471185446094,0,0.06073493434487837,0,0.06906981653767359,0.1024517363213346,0.260073649875736,0
MICOS13,0,0.13984472938942263,0,0.01616689889220311,0.004353468730899774,0.3390967050593901,0,0
RNF123,0.17372614097685382,0.017413809970903915,0,0.06790579602116432,0,0.19854137889298148,0.060835153128930855,0
TMEM198,0.2843268694452562,0,0,0.02502209126363951,0,0,0.07269126888755631,0.28791502636346855
CRYBG3,0.04366403342441358,0,0,0.49905892301241783,0,0.1521318742089291,0,0
NXN,0,0,0.43983752480144384,0,0,0,0.025353442931393386,0.08323356910659038
PTRHD1,0.2793260819655081,0,0,0.08859217256425109,0,0.08720521768151648,0.07347853434627413,0
ABLIM2,0.1924543008578804,0,0,0.38135081190616726,0.11434034340365365,0,0,0
LAMTOR1,0.054518278873988864,0.0322303393744744,0.18227699857472549,0,0,0,0.145599028658932,0.17896085092831263
DHRS7B,0.1561379597798003,0,0,0.1393298154778464,0.09779682867203573,0.29305241062333487,0.02909976469719888,0
TWF2,0,0.052961590958129724,0,0.17218743246601928,0.36549617282151614,0,0,0
ETFRF1,0.17968071670800645,0.08340692454772221,0,0.17151052234303976,0,0.0041942803426068456,0,0
RAB12,0,0,0.22996788809535673,0.03141051382961483,0,0.2459493483561211,0,0
DENND5A,0.12602573337065257,0.006354470457359731,0.2696197406770842,0.23316816717518313,0,0,0,0.12417459188332257
RCSD1,0,0,0.16111197953613107,0.06704601038056608,0,0.1949175096275678,0,0.003959199263175243
SLC25A24,0,0.06986841466355119,0,0.11855288829289191,0.10838286930922264,0.03259316304124581,0.017882797653474163,0
HIBCH,0,0.2518780097718606,0,0,0,0,0.19747945370204695,0.13043349034875704
CAVIN1,0,0,0,0,0.16862893124832293,0.22457248781053457,0.07663395901723719,0.11129887418731133
MRPL54,0,0.30328551766994793,0,0,0,0.04245740094285416,0.16348546862590374,0
LPCAT3,0,0,0,0.016955202309591126,0.1074941724090917,0.2864309616027226,0,0
TATDN1,0,0.05486919077963865,0.22426667434197292,0,0,0.05363188398146335,0,0
SFXN4,0.2094320752963884,0.2429898895879595,0,0.3293059791099587,0,0.007914428281720075,0,0
FAHD1,0.14163101194948535,0.5914048155387608,0.0037945614706403,0,0,0,0,0.1307534600342489
LMOD2,0.3729187127534012,0,0,0.3047868374797285,0.09670820463406513,0,0,0
SLC27A1,0.1370632547712079,0.363752727181016,0.2960007560573537,0,0,0,0,0.16035187674789245
CCDC137,0.12157105572626165,0,0,0.5285331782404201,0,0,0,0
CORO6,0.1445360968219959,0,0,0.2672276558212364,0.2906202678195624,0,0.05452155985113217,0
TMEM205,0.36493990730700754,0,0.01371442179674832,0.04387415208846774,0.12979612587313838,0.005341898137069873,0,0
DHRS11,0,0.09201006133044798,0.23574953093220943,0.06443090329532722,0,0,0,0.29809970630288607
APOOL,0,0.29179321829748756,0,0,0,0.2637479520608546,0,0.03997692988348884
NAPRT,0,0.00469740842234168,0.15880453589044327,0,0,0.09298474931964122,0,0.011672145083496394
HSDL2,0,0.34737865500779347,0.09079805956333575,0,0,0.08740475942294906,0,0.06921075603083157
KYAT3,0.44828945973731815,0,0.00924489675429792,0.18502399473423461,0,0,0,0
TRIM72,0,0,0.08958943957871109,0,0.30016810496279833,0.00758930385302304,0.17828853497516065,0.01256581426307613
UBN2,0.014702376010060286,0.05908025684797933,0.053138642590048066,0.44721791165071434,0.09639399537984315,0,0,0.04736058157258118
TOM1L2,0.2612532567984253,0,0.21769081853003167,0.007033613439125032,0,0,0,0.0795604261412158
XIRP1,0.015231142280173507,0,0.03686329311020557,0.027488741544614847,0.2884338473694399,0,0,0
VPS13C,0,0,0,0.1806237408382718,0,0.2219862836758267,0.09920204537944716,0
UBE2R2,0,0.15681667158921464,0,0,0,0.030262858445985592,0,0.060074546390860864
SND1,0,0,0.0010406011762503983,0,0.32812157387720514,0.16125432938408985,0.0642812089382087,0
TRMT10C,0,0.35024831524675004,0.08342187921172708,0,0.029790706776438837,0,0.04890203910469024,0.2329701511566568
BZW1,0.32801053085721793,0,0,0.0014517618483372533,0,0.14441684787820935,0.10967724402482486,0
EIF3M,0.044720520461860404,0,0,0.19260711153880056,0.1415062765909028,0.20134516748028722,0,0
COPS6,0.339171040421691,0,0.04330087481915877,0,0,0,0.09346133372031049,0.00811884795738021
CHMP1B,0.19872434781064235,0,0.12001177966961898,0.19035823595709805,0.08970944492688683,0,0,0
RRM2B,0.544640055089481,0,0,0.18305142463046534,0.026495128783773005,0,0,0
ERMP1,0,0.2757429246040039,0.06588794652566525,0,0.04832618491373237,0,0.14139556058861633,0.20474751611047803
MRPL21,0.30726259533670186,0.31035331275947586,0,0,0.020152354583263143,0,0.03293277418205142,0
DGLUCY,0,0.22985957350921188,0.0618443301935688,0,0,0,0,0.08761757229953404
MYH14,0,0.0677978573336173,0,0,0.2394715336765845,0.1266437515841169,0,0.16142670854157612
SZRD1,0,0.02611429226892482,0.18255629866745138,0.2240330281253166,0,0,0,0.06524828110645209
MAVS,0,0.1723850115960668,0.020335042580049433,0,0,0,0.10097584447473176,0.07246809264576136
COMMD6,0.3295672981424349,0,0,0,0.12993272032626274,0,0.22468135546085966,0
HDDC2,0.1516770711745064,0.04730732717064096,0.18491881499752635,0,0,0,0.09193946721383689,0
HDGFL2,0.16296962426889253,0,0.2287491706726231,0.17762954565971553,0.13609797987928088,0,0,0.12429058211454569
DCXR,0,0.2612502603686215,0.15137384951469657,0,0,0,0,0.20415265018102347
SPRED2,0,0,0.08551676639699067,0,0,0.010099857523916789,0,0.4100756794930534
HUWE1,0,0,0,0,0,0.005801327560219644,0.03954161984547896,0.37843702877275026
GLRX5,0.005268221021361599,0.34561281354291146,0,0,0,0,0.012604813205772678,0.0955896981825098
MYPN,0,0,0,0.23470575182415498,0.4567435836552471,0,0,0
SRL,0.14302626387311138,0,0.09071012018466927,0.0931280194183839,0.23405959799302942,0,0,0
PRUNE1,0.32135461713973584,0,0.2576015136169026,0,0,0,0,0
ACOT1,0,0.13317050217445886,0.037194466447054625,0.36241279165594387,0,0,0,0.02098765201017264
ISCA2,0.05670348356690629,0.5590276188708413,0,0,0,0,0,0.14481500121938548
MTDH,0,0,0,0,0.3183151138644784,0.04617392742125824,0.17697307259183317,0
KTN1,0,0,0,0,0.32864838299589966,0,0.2976783152941105,0
NLRX1,0,0.42571945250360205,0.017296696771427016,0,0,0,0,0
ALYREF,0.13083760597916275,0,0.018469686101300113,0.08272880911410205,0.07917175511605754,0.054552262738800684,0.025135885304696102,0
MDP1,0.06875567567195716,0.04521714586067225,0.38837880857727547,0.09896934733587953,0.05897394310772684,0,0,0.06841174799595527
SLC25A42,0.4808447208568439,0.13626401109752487,0,0.1166212525314377,0.06978647582574456,0,0,0
NRAP,0.135894316160944,0,0,0,0.2155165424454311,0.005717946864112081,0.24899186932520143,0
VPS36,0.10767492998118597,0,0.0032411017662034003,0.021051248628463002,0,0.19245187911032663,0,0
CAND1,0.16476174688404344,0,0.1197163123588977,0,0,0,0.2284998003677,0.0839687246007465
COMMD7,0,0,0,0.059941960497825866,0.06963146012925207,0.17757299159287684,0.13940104072846474,0
LDHD,0.062103650230327385,0.16447730603010477,0,0.06560101208575186,0,0,0.055374993119388274,0.10818073433599182
CARM1,0.3342008688821555,0,0,0.02590030915097759,0,0.2096996377032727,0.1311204408642334,0
NIT1,0,0.01630748594551681,0.04167756758856588,0.0013003068064273227,0,0.17578799465949232,4.964221532026507e-4,0.11554157306554858
NDUFA11,0.3122116284061097,0.35683327103521806,0,0.07992558834059216,0,0.25425100636492265,0.10671864367383464,0
ECHDC2,0,0.24352016098044366,0.04532938979101896,0.10269706563962949,0,0,0,0.169370045609658
PHYKPL,0.1327089586263349,0,0,0,0,0,0.3093796250772456,0.05094354622662071
MUSTN1,0.15500219808302845,0,0,0.030658931038107688,0.11051305061545721,0,0.1733965867537588,0
NAXD,0,0.12861797558481772,0.2784622172191948,0,0,0.0867997059084453,0,0.11656962416416922
MFN1,0,0.29033467425747694,0.0866797801214186,0,0,0,0,0.025839072569912608
SLC44A2,0,0,0.23266197514556475,0,0,0.2996392789421532,0,0
HSCB,0.45469404072530245,0.47228406258084255,0.01624983136545556,0.19892100429194526,0,0,0,0.051407712452278674
ADHFE1,0.015443233831771852,0.4992430522977648,0,0,0,0,0.005858040462967245,0.15448317922132995
UNC45B,0.12248059658328908,0,0,0,0.2125645574888035,0,0.13962235122399744,0.05002763455588166
MSRB3,0.38322571197957006,0.03517338330878979,0.2010806709581017,0,0,0,0,0.2093795539266374
KLHDC8B,0.17355412368314826,0,0.11275359060148839,0,0.007086988239856387,0,0.04085769138103373,0.28036127834664154
SUPV3L1,0.3071659740541099,0.2429844211985519,0,0.2653126886964546,0,0,0,0.08562031494416568
THNSL1,0.3503426075770748,0.2053200370202496,0,0.15741463248887042,0.05365037145775912,0,0,0
PM20D2,0.04642528749816894,0,0.13362692031978815,0,0.045636221256113225,0,0.1772020418886086,0.061022055345255885
MICU2,0.24507631198165367,0.3223543203193155,0.20709834601241153,0.010279599827306658,0,0,0,0.12126701288332697
