gene,logFC_A,logFC_TO,pi_A,pi_TO,pi_int,sig_cat,reversed,quadrant
AP1M1,-0.167901572621492,0.0139738720032447,0.8073732636986004,0.9986444628182736,0.1803167599292251,NS,TRUE,Q4
OSBPL1A,-0.326914385992815,0.107575661410067,0.154387743028438,0.8424189769710743,0.8205413349326754,NS,TRUE,Q4
HDHD5,0.112220479895001,0.111582263689943,0.9254514947904592,0.908640478362282,0.8424321971809394,NS,FALSE,Q1
EIF2A,-0.318435236564717,0.0129748101792906,0.3658119409260963,0.9988438440297012,0.997645286928178,NS,TRUE,Q4
MRPL13,-0.312145616074577,0.153754982631639,0.4533343162150553,0.7944233347123353,0.5446049457651239,NS,TRUE,Q4
MRPL9,-0.897000931557731,0.313832265305276,0.00876682806948294,0.6524508316332784,0.4452509500292939,Sig Young only,TRUE,Q4
MRPL4,-0.123886072760133,0.181782055728206,0.9668932485410368,0.819899318599609,0.9946264849183812,NS,TRUE,Q4
MRPL1,-0.325550457400546,0.12793700740762,0.4050203080730138,0.873560642689691,0.9699396787962928,NS,TRUE,Q4
NLN,0.0649240323537299,0.19670701419491,0.9819526337777146,0.7162859741316292,0.9659968607682198,NS,FALSE,Q1
TRIM54,-0.573540415318558,0.0862163963748586,0.00978893301475686,0.9431675839416078,0.5488982111958391,Sig Young only,TRUE,Q4
BCO2,0.16913311735361,-0.383696156992176,0.930664913391928,0.4310583024529464,0.3261316802879094,NS,TRUE,Q2
MRPL37,-0.152546114243975,0.0426278937776985,0.9009540945583834,0.9904146485171588,0.4193620121647151,NS,TRUE,Q4
ASPSCR1,-0.295262519720776,-0.205231018149078,0.4736245277333599,0.5786943057658684,0.9999782954571156,NS,FALSE,Q3
UBL5,-0.0401693269553967,-0.0157588864901825,0.9878940958535708,0.9979705498626502,0.5963281063201321,NS,FALSE,Q3
NIBAN1,-0.00732296327185011,-0.112256422966286,0.9997348340390202,0.9075086717656924,0.4642698655708475,NS,FALSE,Q3
UBXN6,-0.0478293116968196,0.107910603770421,0.984953321775886,0.8822698403497057,0.94190844271202,NS,TRUE,Q4
LNPK,0.0529121925120037,-0.0315038524933549,0.9768592073049364,0.9907486950368852,0.897441723446694,NS,TRUE,Q2
PITHD1,0.339645309215935,-0.099569325114448,0.4512479794508986,0.926425787755236,0.9980704880460596,NS,TRUE,Q2
SLIRP,0.0531374753248564,0.0846187876991742,0.9833549081610986,0.9433411076716236,0.9977138368864444,NS,FALSE,Q1
NIF3L1,-0.133585507758266,-0.113866900705677,0.8179229943587706,0.844561599243534,0.8232940117958483,NS,FALSE,Q3
EGLN1,0.394515896736063,0.035210189052664403,0.4650130686156725,0.9927513555038544,0.9986798857138808,NS,FALSE,Q1
ANKRD2,-0.223021877287451,0.327900746457278,0.7940806840279345,0.4950631811764361,0.8505509172398812,NS,TRUE,Q4
NAA50,0.179809239385804,0.0055319580665163,0.6551379170547873,0.9997232430684964,0.6673621508334392,NS,FALSE,Q1
TMEM126A,0.0568131789681239,-0.113233644040488,0.9757551170532794,0.8706420518781018,0.999886452545617,NS,TRUE,Q2
PAIP1,0.237777113707104,0.0371815760909264,0.5147033527388485,0.9877194476403642,0.88611029181304,NS,FALSE,Q1
CLPB,0.182304770940227,0.0645918561703134,0.853906299220459,0.9754007350560944,0.9932237054793712,NS,FALSE,Q1
TOLLIP,-0.232701604191735,-0.0665148988076076,0.4746891257502452,0.953707411085008,0.9960645650141576,NS,FALSE,Q3
PCBD2,0.28256101655948,-0.16781180213308,0.20015535555188765,0.5814972203900305,0.9940551941749036,NS,TRUE,Q2
NT5C3A,0.0872393108018272,-0.104205895203339,0.9085444149359216,0.8368067709099458,0.9504381300526584,NS,TRUE,Q2
HDHD2,0.0133871279879365,-0.0467468866296272,0.9985457762605642,0.9763926063929508,0.9216443808628042,NS,TRUE,Q2
RAB1B,-0.00932079457588486,-0.095192149708609,0.9995132725284362,0.926831077369718,0.6146926519511179,NS,FALSE,Q3
C11orf54,0.168629618945864,-0.266090561999999,0.704709100880079,0.25631054425030986,0.9789592908040256,NS,TRUE,Q2
NUCKS1,0.190546205192344,-0.117843260320093,0.578011280312061,0.8101080654215029,0.998863250031272,NS,TRUE,Q2
TMX4,-0.0812525174392,-0.115781910886298,0.9410102103991604,0.8404222800446561,0.9955343747479338,NS,FALSE,Q3
MYLK2,-0.227081774232783,-0.551359868116908,0.7735330581943594,0.06285535460143621,0.9398398457155148,NS,FALSE,Q3
EHD4,0.178339193380825,0.12617281554137,0.8734801683106387,0.8688190764298839,0.6289638950210112,NS,FALSE,Q1
SH3BGRL3,0.225154979910386,0.234783558511122,0.6570692128486749,0.504738603834069,0.6386501774702704,NS,FALSE,Q1
SLK,-0.0990502919387524,0.195318128645855,0.9363827787727418,0.6051286965387088,0.99509495012759,NS,TRUE,Q4
PPIL3,0.167063808180615,-0.0269497676541874,0.8615222310095196,0.9964122029439998,0.8838071841219466,NS,TRUE,Q2
LRMDA,-0.601699880754019,0.00684133538869602,0.00693143083018819,0.9997160643578156,0.9618182363191998,Sig Young only,TRUE,Q4
TNMD,0.160585767829467,-0.169061271314799,0.8385714120924815,0.7848331043914619,0.9255176440412882,NS,TRUE,Q2
PPA2,0.0646302247306174,-0.025977581458573,0.9664022984944612,0.9942490179182688,0.9996326652967334,NS,TRUE,Q2
MRPL46,-0.0255583828586587,0.0720528523433757,0.9968060534467968,0.9610704609943596,0.7056866336495515,NS,TRUE,Q4
TMEM245,0.249232454687206,-0.0744656057909943,0.5672380095712147,0.94491925922156,0.8932609281334404,NS,TRUE,Q2
C11orf68,-0.168237693690191,0.0215414867248107,0.8120741731162181,0.996836763341762,0.9998345740727924,NS,TRUE,Q4
GHITM,-0.218097921702814,0.0828071575481601,0.6224539482039221,0.941364867797274,0.8706960608811021,NS,TRUE,Q4
BOLA2,-0.0210013200114965,0.157711115426025,0.9974966095839154,0.7691974816765033,0.6672008340058933,NS,TRUE,Q4
TMX1,0.214053817199581,-0.00592722278746649,0.621898697623416,0.9997402627232496,0.9424594446788412,NS,TRUE,Q2
CHMP4B,0.0234958541201422,0.0728324177176418,0.9951600157509212,0.934909027602742,0.9656373228088936,NS,FALSE,Q1
RBKS,-0.113169380537183,-0.281355962575958,0.9218653745614432,0.4282267109910941,0.990296548515468,NS,FALSE,Q3
FN3K,0.278492304664454,-0.00995105509918659,0.2854821908791111,0.9991038656725066,0.8498304153869837,NS,TRUE,Q2
TOR1AIP2,0.0976187681493066,0.100466078531758,0.9760869872748806,0.9373717318864284,0.9943614253713676,NS,FALSE,Q1
RNPEP,0.335806827094601,-0.223033618375194,0.2038532256033392,0.4904089971670038,0.9930639852602866,NS,TRUE,Q2
GLIPR2,-0.164596090386995,0.607388532265103,0.907053468711468,0.01568688820537793,0.9194783122200686,Sig Old only,TRUE,Q4
EHD1,0.0984871524634521,-0.0481590566832146,0.8827451107374598,0.970750209038978,0.9974790484596918,NS,TRUE,Q2
TMEM38A,-0.549029267459996,-0.125991495808162,0.04197031611735258,0.8951866228206821,0.9999863594613956,Sig Young only,FALSE,Q3
OPA3,0.0526385370374669,-0.0860015375224812,0.9857123951394392,0.9496814560424992,0.9873258432111364,NS,TRUE,Q2
DCTPP1,0.367519748523119,-0.0647601638947357,0.4260117032586076,0.9739862855106158,0.9676219606104162,NS,TRUE,Q2
AAMDC,0.315106742978177,-0.275460965845184,0.3505045783804628,0.3916808301103869,0.9708335640257504,NS,TRUE,Q2
PTGES2,-0.0387085058779739,0.0626448753720865,0.9889392316833232,0.9632568122776684,0.9824207467996856,NS,TRUE,Q4
UBE2Z,0.211648505889087,-0.0630744970876833,0.6321518212229386,0.9616391506809466,0.7501350368833306,NS,TRUE,Q2
ACAD9,0.0564276721427817,0.0041552943655141,0.9829766869451728,0.9999007724383958,0.871193401017566,NS,FALSE,Q1
METTL7A,0.138417058168539,-0.347071091870742,0.8723479346530323,0.21051128691039905,0.9257801274874028,NS,TRUE,Q2
COQ10B,-0.229994534518745,-0.139967000334313,0.7159460604847465,0.8772501180812207,0.9972495137629576,NS,FALSE,Q3
MOB1A,0.104524463649231,-0.0253207501802173,0.9397091361365156,0.9958108311966196,0.9990786457245272,NS,TRUE,Q2
GORASP2,-0.00913046651263372,-0.0607946991350978,0.9993625354356556,0.9578288605023244,0.9990526812400348,NS,FALSE,Q3
JPT2,0.734815862657774,0.414117110663422,0.03352118483920965,0.22030808265456048,0.385650504773137,Sig Young only,FALSE,Q1
SYNPO2L,-1.8304287542026,0.0886707941369203,3.467409334877838e-13,0.972495908180354,0.2424461008247098,Sig Young only,TRUE,Q4
ARMT1,-0.138363500978283,-0.261189325790294,0.8816223670006381,0.4825577103335604,0.9143054374677924,NS,FALSE,Q3
LRRC40,0.30008838465495,-0.0193688171090081,0.7700067766928207,0.9975564258342824,0.7505612250545176,NS,TRUE,Q2
SFXN1,0.322053928524909,0.0659836376431358,0.18680689316774168,0.9530016173387028,0.999987860717917,NS,FALSE,Q1
L2HGDH,0.266190753737916,-0.0342519085096278,0.4735717750596508,0.9913479037866538,0.9111472809907504,NS,TRUE,Q2
COPS7B,1.01339887334584,-0.455490221325272,0.01206926862432053,0.21885779051530188,5.427799618069422e-4,Interaction,TRUE,Q2
FN3KRP,0.262738435980239,0.0463078600247435,0.8128401085457854,0.9923578168075432,0.9644549463262532,NS,FALSE,Q1
TBC1D17,0.079447692882642,-0.026650501770149,0.9558962327111686,0.9946471941275576,0.9864745247038698,NS,TRUE,Q2
CACYBP,0.184589039499631,0.060381038939795,0.7811242349906409,0.9745880097674404,0.8650762628038172,NS,FALSE,Q1
RDH14,0.011121357208264,0.137622901860297,0.9992855189459322,0.8124586097167572,0.7444805458788926,NS,FALSE,Q1
PARVB,0.0356845939035217,-0.0700396601411697,0.9917711100262492,0.9518222583095636,0.8561002359173415,NS,TRUE,Q2
TNS1,0.305051385652607,-0.0655024180199923,0.3989515058260299,0.9684851067114408,0.6841111067806828,NS,TRUE,Q2
PLGRKT,0.200456058181771,-0.0324136882179609,0.8079153546311095,0.9949927719895296,0.7891539871223786,NS,TRUE,Q2
GLOD4,0.16619658610875,-0.0759274358833864,0.6083807192944493,0.91115944290367,0.9789586492568886,NS,TRUE,Q2
MCCC2,0.0764160052528844,-0.0109477113832384,0.9757937362945548,0.9993698513446184,0.6890340313351031,NS,TRUE,Q2
HHATL,-0.328255167518236,-0.163687071895836,0.4032496371635984,0.8104606092774594,0.878292565873025,NS,FALSE,Q3
PREB,0.187362879862537,-0.00976018224344699,0.7085479468783298,0.9991196022965464,0.515440406228654,NS,TRUE,Q2
MRPL47,-0.0179088870169828,-0.159333803595128,0.9981150399267652,0.7277634426242223,0.8120720267647487,NS,FALSE,Q3
JPH1,-0.239180298499701,-0.0173950545671353,0.48479025936864334,0.9974916423557189,0.9611417662550452,NS,FALSE,Q3
APMAP,-0.0815457797259072,0.149550649500767,0.954715850443364,0.7506105571608451,0.773765207899849,NS,TRUE,Q4
TXNRD2,0.135603206343326,-0.0884679857115884,0.8931470012979424,0.9458190278451468,0.999802489113317,NS,TRUE,Q2
RAB18,0.0951420664780613,-0.075727492108534,0.908967947471758,0.9324393839388252,0.5569713972454283,NS,TRUE,Q2
PALMD,0.190965781132363,-0.00295225490236461,0.7426173926220639,0.9999429615698936,0.9411238059094156,NS,TRUE,Q2
SSU72,-0.299454717210979,0.0163923054053754,0.4450086705265687,0.997886747706958,1.75761315729867e-5,Interaction,TRUE,Q4
VTA1,-0.0588177852008478,-0.0526661804502879,0.9703288393994004,0.9716593055724496,0.9516029590536662,NS,FALSE,Q3
SARS2,0.214828252721016,0.00873252448671735,0.6691042671007498,0.999477814329536,0.9213891078574048,NS,FALSE,Q1
DYNLRB1,-0.250824305541119,0.237105793836609,0.5718696585277814,0.5065712676665158,0.8536295000826432,NS,TRUE,Q4
MYOZ1,-1.74946388734659,0.0791388812087526,2.3339358739979303e-5,0.988822221608621,0.3498975591797336,Sig Young only,TRUE,Q4
MYOZ2,-0.621436443870515,-0.415535846318704,0.39067698703519865,0.6605711200108573,0.8707991154092102,NS,FALSE,Q3
OSGEP,-0.337063903160818,0.0861176742307137,0.29468833568209574,0.9236383346251152,0.9086699306348296,NS,TRUE,Q4
ACOT13,0.0772961050527208,0.0779708806243669,0.9478756649514292,0.9363347526682414,0.9872667508758742,NS,FALSE,Q1
MRPL40,0.305113862882056,0.0429676392367639,0.5126198525420753,0.988333605573544,0.998487823288905,NS,FALSE,Q1
TIGAR,0.391524833789436,-0.249612763581865,0.5979808888836367,0.7137869960311949,0.4839823613959224,NS,TRUE,Q2
RTN4,0.0530635189682265,-0.179963727289909,0.9705860839168337,0.5253048765565109,0.7218128645988269,NS,TRUE,Q2
HINT3,-0.437976874757545,-0.048413182431748,0.23452634920313004,0.9889745225491632,0.7802838539761412,NS,FALSE,Q3
PFDN4,0.20966602295535,-0.0556680334839044,0.6222346086066465,0.9726404808177056,0.9774876349198648,NS,TRUE,Q2
NIT2,-0.0790603316191145,-0.0731731534152438,0.9136450449194968,0.9121337930953682,0.8720545926783512,NS,FALSE,Q3
XPNPEP1,-0.250354774596882,-0.0424790777430069,0.36115139008466823,0.9806281197177298,0.9325227278296264,NS,FALSE,Q3
GPHN,0.192839111818706,-0.19136391718331,0.7674361841922506,0.6847564593830452,0.9410629713817542,NS,TRUE,Q2
PDLIM7,-0.635835858312344,0.0736040751373537,0.14040962893165718,0.9823244365014788,0.4105456244097842,NS,TRUE,Q4
ACSS2,0.269498582554039,-0.165785572950377,0.34848117764979164,0.6544971218508358,0.7566572551735115,NS,TRUE,Q2
DIABLO,0.21997257424848,-0.0309465081447371,0.6051175998322523,0.9923603404578504,0.5858441073845165,NS,TRUE,Q2
SAR1A,0.239951591644346,-0.184592208436232,0.4266045059871276,0.5748458273656094,0.7880783407841897,NS,TRUE,Q2
SH3GLB2,-0.358886170907692,0.021714101795709,0.3237046942010591,0.9963716063738728,0.9946633722120264,NS,TRUE,Q4
EIF2B3,-0.280270552707471,0.194463168331492,0.8020361488596986,0.7120170358131069,0.7842266554492985,NS,TRUE,Q4
MBNL1,-0.0950546042669984,0.0792211744320568,0.905795480771848,0.920736279475708,0.9997012911629404,NS,TRUE,Q4
SDR39U1,0.421782148749966,-0.163590969859811,0.26140583568830156,0.8274700850844503,0.9989627078022904,NS,TRUE,Q2
AASDHPPT,0.104724360016931,-0.142947181985342,0.9496266957512504,0.8443875889752852,0.9999911561503224,NS,TRUE,Q2
OSTC,-0.376923898112299,0.0192838558586068,0.38819024748397063,0.9976673288042126,0.6227515532151946,NS,TRUE,Q4
CMC2,0.10733067936496,-0.029418742346806,0.9370888975567754,0.9946188372003472,0.9997777277257992,NS,TRUE,Q2
HEBP1,0.0704748551789365,0.187058252089969,0.95825386428877,0.5951156064166085,0.4320287606427113,NS,FALSE,Q1
PHPT1,0.437899294934791,-0.165218127059546,0.01119068301738213,0.6195938272056799,0.6776450754752306,Sig Young only,TRUE,Q2
TOMM22,-0.372335148637394,0.165015740150626,0.4180597138624023,0.8553198194733295,0.00104522214982472,Interaction,TRUE,Q4
LANCL2,-0.258944405038392,-0.173856447456938,0.4434403882178,0.6563761393665289,0.8908544664119631,NS,FALSE,Q3
FARSB,0.0406122883296369,0.123160560786697,0.9906311126001666,0.8809345592651334,0.08790069512861136,NS,FALSE,Q1
IARS2,0.176348682532286,0.0914581718977878,0.6535484307881749,0.8965810250342503,0.934815917815204,NS,FALSE,Q1
SIRT3,0.164904768973841,0.0387681058652376,0.8382159490857471,0.9906421769049436,0.5102555576661014,NS,FALSE,Q1
MAN2C1,-0.084747222480992,-0.118271432926068,0.959883655430643,0.9020007940926908,0.2898267901654177,NS,FALSE,Q3
OLA1,0.0261508150604222,-0.0624655801542993,0.991709803741146,0.9339862904765814,0.9899399712332726,NS,TRUE,Q2
CUTC,0.226156704618006,0.00799466885186462,0.512678182945707,0.9994669129380186,0.9916536385837535,NS,FALSE,Q1
ACSS1,0.173819067049735,-0.0525653862522759,0.8420725766309851,0.97917407073077245,0.9972176748954232,NS,TRUE,Q2
ABHD10,0.16818731767605,-0.162488049953257,0.8017668623512909,0.7558311683002634,0.9927902814978776,NS,TRUE,Q2
DDX19A,0.16817526719769,-0.114486778576886,0.6035033389800132,0.7834022627009336,0.9921030107734916,NS,TRUE,Q2
SEPTIN11,0.183072682117462,-0.090551625021174,0.7912338690482071,0.9358706151816512,0.5272244651282467,NS,TRUE,Q2
PARVA,0.0411450357128871,-0.172473292509512,0.9909996732267136,0.730339660211814,0.9711802809272688,NS,TRUE,Q2
PANK4,0.170358916500224,-0.131374573449765,0.7519075846202439,0.8278044392734939,0.9132293233627684,NS,TRUE,Q2
DNAJC11,0.238553365999607,-5.4701028536996e-4,0.6771255340646886,0.9999983174909248,0.9091710087596244,NS,TRUE,Q2
TMLHE,-0.314210481169816,0.276349185048097,0.5827076157815362,0.6060774767641081,0.05764628266082777,NS,TRUE,Q4
ATAD3A,0.478174869903704,0.0107858745358129,0.12482803486816092,0.9993890687098692,0.5323213344802327,NS,FALSE,Q1
ARL8B,-0.0643476641529404,-0.0532209037058351,0.9617119630628398,0.9697163799186048,0.8227916534725408,NS,FALSE,Q3
MRPS18A,-0.211135757850819,0.315104979365358,0.8282094530273125,0.4989843820518269,0.9968466275484456,NS,TRUE,Q4
PNPO,0.663459565979146,-0.200887585282512,0.00556978423600621,0.7243578275205045,0.9567688111364032,Sig Young only,TRUE,Q2
OXSM,-0.0154671690067261,-0.0893341708250688,0.999139008744496,0.9439461459231656,0.9926257421780238,NS,FALSE,Q3
MRPL22,-0.490396576437817,-0.0204198855441149,0.13307461114847824,0.9975292530816576,0.9999121900381072,NS,FALSE,Q3
CZIB,0.0337354922398596,-0.140294535176814,0.9913113619632355,0.7766528023211392,0.8630224054662501,NS,TRUE,Q2
BABAM1,-0.192813981637428,0.0545055874537788,0.6574171713115404,0.9670239166692332,0.980120314299916,NS,TRUE,Q4
NDUFB11,0.24426326169732,0.0382485103718864,0.5786446675965312,0.9898967565813114,0.382169945028718,NS,FALSE,Q1
OCIAD1,0.149384616799495,-0.0346377342397659,0.7369628632269344,0.9865355293576092,0.6622036652221064,NS,TRUE,Q2
MARCHF5,-0.60291790110314,0.0949368859351658,0.01917211337663774,0.9349719796252796,0.9973813639334828,Sig Young only,TRUE,Q4
CHCHD3,0.0245029459683259,-0.0561380137051941,0.9948428517364764,0.964212371100408,0.8784653596562412,NS,TRUE,Q2
SIRT5,0.247745724013964,0.0105846071190605,0.4548073237178118,0.99909606928142,0.9365764526444172,NS,FALSE,Q1
BABAM2,0.0535781477658723,-0.0603600180683976,0.9870707448320404,0.976765765369472,0.9035006329352764,NS,TRUE,Q2
DPP3,-0.0418723667334859,0.0308122994791837,0.9860964382293482,0.9914053411352196,0.4850727328423073,NS,TRUE,Q4
TUBA8,-0.216487217496301,0.0868329144751385,0.4700560341970605,0.90246103129284,0.455031905852645,NS,TRUE,Q4
MAP3K20,0.31944010191285,-0.130857833166669,0.5428484065786159,0.9104273180288154,0.4050360033634716,NS,TRUE,Q2
UGGT1,-0.154037721423936,-0.0360482269317437,0.8247442997354864,0.9900722778474076,0.999834268755518,NS,FALSE,Q3
TECR,-0.0941587558549557,0.0814821524996354,0.955634865623848,0.9606123251268271,0.8675611216146826,NS,TRUE,Q4
ERAP1,-0.180346839379318,0.140013777680636,0.8007116220951617,0.86022561178135,0.8771370120708138,NS,TRUE,Q4
CISD1,0.330357257889304,0.0749255575863259,0.13239776976352183,0.9342237915464758,0.9991237800150354,NS,FALSE,Q1
CLIC5,-0.204285760994701,-0.17079699353949,0.5984775681117248,0.6628829512423339,0.990579556519276,NS,FALSE,Q3
FAM120A,-0.233424759651838,0.169543870067358,0.6190709807589468,0.6961687256471064,0.9906837782080096,NS,TRUE,Q4
GLTP,-0.0142608198669549,-0.0623333703604008,0.9993835360641498,0.976972346196162,0.8317313292431611,NS,FALSE,Q3
COQ3,0.243213836327978,-0.0699910771242536,0.44669454440868867,0.9495720491203886,0.9428556651708428,NS,TRUE,Q2
HSPBP1,0.048657534407468,-0.194516133333522,0.9877073150616036,0.6805904761902728,0.7228435130362277,NS,TRUE,Q2
MAT2B,0.343540075503043,-0.0356992656711128,0.13292451002727135,0.9859223830214552,0.8658271621904952,NS,TRUE,Q2
MYOF,-0.886257916853435,0.0605196167451254,1.387607891367629e-5,0.97750679213405,0.9974747669004896,Sig Young only,TRUE,Q4
EHD2,0.014455444648366,-0.0461503728454069,0.9979829370984084,0.9722502482935128,0.7012416544111533,NS,TRUE,Q2
TMOD4,-0.989996032385616,0.243374557653901,0.00640974434846923,0.8128987276222505,0.29549987063578453,Sig Young only,TRUE,Q4
LMCD1,0.0124008939632141,0.0639155649363623,0.9991217713615084,0.9686806387313308,0.737344528968456,NS,FALSE,Q1
CHMP5,-0.215633469984173,-0.0537201170252573,0.8135673220604066,0.9817273928907714,0.9372287673622998,NS,FALSE,Q3
CNIH4,-0.173402290679469,-0.151113133050718,0.8345582036703102,0.8495134931619249,0.1726911939458699,NS,FALSE,Q3
NDUFAF4,-0.180364158274607,0.185852034774992,0.85639442473707,0.7897028002723042,0.35082585636568375,NS,TRUE,Q4
EMC3,-0.675403027507343,-0.0308616976317388,0.00607531773729686,0.9946555273999572,0.9906162938600622,Sig Young only,FALSE,Q3
NDUFA13,-0.140695442430914,0.0198625132818258,0.8506183431341227,0.997217152060055,0.639411869759495,NS,TRUE,Q4
PDP1,0.530131912580465,0.138312442928829,0.05257079927999023,0.8624921087948342,0.705667428203533,NS,FALSE,Q1
MRPL36,-0.198276379437658,-0.0136570669673439,0.6880072031073408,0.998661579685337,0.8136054143974416,NS,FALSE,Q3
VAPA,-0.0913070696579261,0.046731203820201,0.90622797765751,0.9740625724720624,0.9675315249759856,NS,TRUE,Q4
RNF181,-0.045503182975775,-0.175998351543132,0.9928421893612536,0.8114927071911043,0.9945411482593076,NS,FALSE,Q3
