uniprot_id,gene,contrast,flag,classification
Q6PK04,CCDC137,Interaction,never_sig,NS
Q6QEF8,CORO6,Interaction,never_sig,NS
Q6UW68,TMEM205,Interaction,never_sig,NS
Q6UWP2,DHRS11,Interaction,never_sig,NS
Q6UXV4,APOOL,Interaction,never_sig,NS
Q6XQN6,NAPRT,Interaction,never_sig,NS
Q6YN16,HSDL2,Interaction,never_sig,NS
Q6YP21,KYAT3,Interaction,never_sig,NS
Q6ZMU5,TRIM72,Interaction,never_sig,NS
Q6ZU65,UBN2,Interaction,never_sig,NS
Q6ZVM7,TOM1L2,Interaction,never_sig,NS
Q702N8,XIRP1,Interaction,never_sig,NS
Q709C8,VPS13C,Interaction,never_sig,NS
Q712K3,UBE2R2,Interaction,never_sig,NS
Q7KZF4,SND1,Interaction,never_sig,NS
Q7L0Y3,TRMT10C,Interaction,never_sig,NS
Q7L1Q6,BZW1,Interaction,never_sig,NS
Q7L2H7,EIF3M,Interaction,never_sig,NS
Q7L5N1,COPS6,Interaction,never_sig,NS
Q7LBR1,CHMP1B,Interaction,never_sig,NS
Q7LG56,RRM2B,Interaction,never_sig,NS
Q7Z2K6,ERMP1,Interaction,never_sig,NS
Q7Z2W9,MRPL21,Interaction,never_sig,NS
Q7Z3D6,DGLUCY,Interaction,never_sig,NS
Q7Z406,MYH14,Interaction,never_sig,NS
Q7Z422,SZRD1,Interaction,never_sig,NS
Q7Z434,MAVS,Interaction,never_sig,NS
Q7Z4G1,COMMD6,Interaction,never_sig,NS
Q7Z4H3,HDDC2,Interaction,never_sig,NS
Q7Z4V5,HDGFL2,Interaction,never_sig,NS
Q7Z4W1,DCXR,Interaction,never_sig,NS
Q7Z698,SPRED2,Interaction,never_sig,NS
Q7Z6Z7,HUWE1,Interaction,never_sig,NS
Q86SX6,GLRX5,Interaction,never_sig,NS
Q86TC9,MYPN,Interaction,never_sig,NS
Q86TD4,SRL,Interaction,never_sig,NS
Q86TP1,PRUNE1,Interaction,never_sig,NS
Q86TX2,ACOT1,Interaction,never_sig,NS
Q86U28,ISCA2,Interaction,never_sig,NS
Q86UE4,MTDH,Interaction,never_sig,NS
Q86UP2,KTN1,Interaction,never_sig,NS
Q86UT6,NLRX1,Interaction,never_sig,NS
Q86V81,ALYREF,Interaction,never_sig,NS
Q86V88,MDP1,Interaction,never_sig,NS
Q86VD7,SLC25A42,Interaction,never_sig,NS
Q86VF7,NRAP,Interaction,never_sig,NS
Q86VN1,VPS36,Interaction,never_sig,NS
Q86VP6,CAND1,Interaction,never_sig,NS
Q86VX2,COMMD7,Interaction,never_sig,NS
Q86WU2,LDHD,Interaction,never_sig,NS
Q86X55,CARM1,Interaction,never_sig,NS
Q86X76,NIT1,Interaction,never_sig,NS
Q86Y39,NDUFA11,Interaction,never_sig,NS
Q86YB7,ECHDC2,Interaction,never_sig,NS
Q8IUZ5,PHYKPL,Interaction,never_sig,NS
Q8IVN3,MUSTN1,Interaction,never_sig,NS
Q8IW45,NAXD,Interaction,never_sig,NS
Q8IWA4,MFN1,Interaction,never_sig,NS
Q8IWA5,SLC44A2,Interaction,never_sig,NS
Q8IWL3,HSCB,Interaction,never_sig,NS
Q8IWW8,ADHFE1,Interaction,never_sig,NS
Q8IWX7,UNC45B,Interaction,never_sig,NS
Q8IXL7,MSRB3,Interaction,never_sig,NS
Q8IXV7,KLHDC8B,Interaction,never_sig,NS
Q8IYB8,SUPV3L1,Interaction,never_sig,NS
Q8IYQ7,THNSL1,Interaction,never_sig,NS
Q8IYS1,PM20D2,Interaction,never_sig,NS
Q8IYU8,MICU2,Interaction,never_sig,NS
Q8IZ81,ELMOD2,Interaction,never_sig,NS
Q8IZ83,ALDH16A1,Interaction,never_sig,NS
Q8N0U4,FAM185A,Interaction,never_sig,NS
Q8N142,ADSS1,Interaction,never_sig,NS
Q8N183,NDUFAF2,Interaction,never_sig,NS
Q8N1G4,LRRC47,Interaction,never_sig,NS
Q8N335,GPD1L,Interaction,never_sig,NS
Q8N3D4,EHBP1L1,Interaction,never_sig,NS
Q8N3K9,CMYA5,Interaction,never_sig,NS
Q8N3L3,TXLNB,Interaction,never_sig,NS
Q8N3V7,SYNPO,Interaction,never_sig,NS
Q8N4H5,TOMM5,Interaction,never_sig,NS
Q8N4Q1,CHCHD4,Interaction,never_sig,NS
Q8N4T8,CBR4,Interaction,never_sig,NS
Q8N4V1,MMGT1,Interaction,never_sig,NS
Q8N5G0,SMIM20,Interaction,never_sig,NS
Q8N5K1,CISD2,Interaction,never_sig,NS
Q8N5M1,ATPAF2,Interaction,never_sig,NS
Q8N5M9,JAGN1,Interaction,never_sig,NS
Q8N5N7,MRPL50,Interaction,never_sig,NS
Q8N766,EMC1,Interaction,never_sig,NS
Q8N8N7,PTGR2,Interaction,never_sig,NS
Q8NB12,SMYD1,Interaction,never_sig,NS
Q8NBF2,NHLRC2,Interaction,never_sig,NS
Q8NBN7,RDH13,Interaction,never_sig,NS
Q8NBS9,TXNDC5,Interaction,never_sig,NS
Q8NBU5,ATAD1,Interaction,never_sig,NS
Q8NBX0,SCCPDH,Interaction,never_sig,NS
Q8NC51,SERBP1,Interaction,never_sig,NS
Q8NCA5,FAM98A,Interaction,never_sig,NS
Q8NCN5,PDPR,Interaction,never_sig,NS
Q8NCW5,NAXE,Interaction,never_sig,NS
Q8NDH3,NPEPL1,Interaction,never_sig,NS
Q8NDY3,ADPRHL1,Interaction,never_sig,NS
Q8NE62,CHDH,Interaction,never_sig,NS
Q8NE71,ABCF1,Interaction,never_sig,NS
Q8NE86,MCU,Interaction,never_sig,NS
Q8NFV4,ABHD11,Interaction,never_sig,NS
Q8NHH9,ATL2,Interaction,never_sig,NS
Q8NI37,PPTC7,Interaction,never_sig,NS
Q8NI60,COQ8A,Interaction,never_sig,NS
Q8TAT6,NPLOC4,Interaction,never_sig,NS
Q8TB22,SPATA20,Interaction,never_sig,NS
Q8TB37,NUBPL,Interaction,never_sig,NS
Q8TB45,DEPTOR,Interaction,never_sig,NS
Q8TC12,RDH11,Interaction,never_sig,NS
Q8TCA0,LRRC20,Interaction,never_sig,NS
Q8TCD5,NT5C,Interaction,never_sig,NS
Q8TCS8,PNPT1,Interaction,never_sig,NS
Q8TCT8,SPPL2A,Interaction,never_sig,NS
Q8TCU6,PREX1,Interaction,never_sig,NS
Q8TD19,NEK9,Interaction,never_sig,NS
Q8TD30,GPT2,Interaction,never_sig,NS
Q8TDC0,MYOZ3,Interaction,never_sig,NS
Q8TDX7,NEK7,Interaction,never_sig,NS
Q8TEA8,DTD1,Interaction,never_sig,NS
Q8TED0,UTP15,Interaction,never_sig,NS
Q8WTS6,SETD7,Interaction,never_sig,NS
Q8WUM0,NUP133,Interaction,never_sig,NS
Q8WUM4,PDCD6IP,Interaction,never_sig,NS
Q8WUY1,THEM6,Interaction,never_sig,NS
Q8WVI0,SMIM4,Interaction,never_sig,NS
Q8WVJ2,NUDCD2,Interaction,never_sig,NS
Q8WVM8,SCFD1,Interaction,never_sig,NS
Q8WW12,PCNP,Interaction,never_sig,NS
Q8WW22,DNAJA4,Interaction,never_sig,NS
Q8WW59,SPRYD4,Interaction,never_sig,NS
Q8WWV3,RTN4IP1,Interaction,never_sig,NS
Q8WX93,PALLD,Interaction,never_sig,NS
Q8WXH0,SYNE2,Interaction,never_sig,NS
Q8WY91,THAP4,Interaction,never_sig,NS
Q8WYA0,IFT81,Interaction,never_sig,NS
Q8WZ42,TTN,Interaction,never_sig,NS
Q92499,DDX1,Interaction,never_sig,NS
Q92506,HSD17B8,Interaction,never_sig,NS
Q92523,CPT1B,Interaction,never_sig,NS
Q92530,PSMF1,Interaction,never_sig,NS
Q92575,UBXN4,Interaction,never_sig,NS
Q92614,MYO18A,Interaction,never_sig,NS
Q92616,GCN1,Interaction,never_sig,NS
Q92629,SGCD,Interaction,never_sig,NS
Q92667,AKAP1,Interaction,never_sig,NS
Q92696,RABGGTA,Interaction,never_sig,NS
Q92734,TFG,Interaction,never_sig,NS
Q92747,ARPC1A,Interaction,never_sig,NS
Q92791,P3H4,Interaction,never_sig,NS
Q92841,DDX17,Interaction,never_sig,NS
Q92879,CELF1,Interaction,never_sig,NS
Q92890,UFD1,Interaction,never_sig,NS
Q92901,RPL3L,Interaction,never_sig,NS
Q92905,COPS5,Interaction,never_sig,NS
Q92945,KHSRP,Interaction,never_sig,NS
Q92947,GCDH,Interaction,never_sig,NS
Q92973,TNPO1,Interaction,never_sig,NS
Q92995,USP13,Interaction,never_sig,NS
Q93008,USP9X,Interaction,never_sig,NS
Q93034,CUL5,Interaction,never_sig,NS
Q93052,LPP,Interaction,never_sig,NS
Q93084,ATP2A3,Interaction,never_sig,NS
Q93100,PHKB,Interaction,never_sig,NS
Q969M7,UBE2F,Interaction,never_sig,NS
Q969Q0,RPL36AL,Interaction,never_sig,NS
Q969T9,WBP2,Interaction,never_sig,NS
Q969X5,ERGIC1,Interaction,never_sig,NS
Q969Z3,MTARC2,Interaction,never_sig,NS
Q96A26,FAM162A,Interaction,never_sig,NS
Q96A33,CCDC47,Interaction,never_sig,NS
Q96A57,TMEM230,Interaction,never_sig,NS
Q96AB3,ISOC2,Interaction,never_sig,NS
Q96AC1,FERMT2,Interaction,never_sig,NS
Q96AE4,FUBP1,Interaction,never_sig,NS
Q96AG3,SLC25A46,Interaction,never_sig,NS
Q96AN5,TMEM143,Interaction,never_sig,NS
Q96AQ6,PBXIP1,Interaction,never_sig,NS
Q96BW5,PTER,Interaction,never_sig,NS
Q96C00,ZBTB9,Interaction,never_sig,NS
Q96C01,FAM136A,Interaction,never_sig,NS
Q96C11,FGGY,Interaction,never_sig,NS
Q96C23,GALM,Interaction,never_sig,NS
Q96C86,DCPS,Interaction,never_sig,NS
Q96C90,PPP1R14B,Interaction,never_sig,NS
Q96CM8,ACSF2,Interaction,never_sig,NS
Q96CN7,ISOC1,Interaction,never_sig,NS
Q96CT7,CCDC124,Interaction,never_sig,NS
Q96CV9,OPTN,Interaction,never_sig,NS
Q96CW1,AP2M1,Interaction,never_sig,NS
Q96CX2,KCTD12,Interaction,never_sig,NS
Q96DB5,RMDN1,Interaction,never_sig,NS
Q96DC8,ECHDC3,Interaction,never_sig,NS
Q96DE0,NUDT16,Interaction,never_sig,NS
Q96DG6,CMBL,Interaction,never_sig,NS
Q96DH6,MSI2,Interaction,never_sig,NS
Q96DV4,MRPL38,Interaction,never_sig,NS
Q96E11,MRRF,Interaction,never_sig,NS
Q96EL3,MRPL53,Interaction,never_sig,NS
Q96EP5,DAZAP1,Interaction,never_sig,NS
Q96EY1,DNAJA3,Interaction,never_sig,NS
Q96EY7,PTCD3,Interaction,never_sig,NS
Q96EY8,MMAB,Interaction,never_sig,NS
Q96FJ2,DYNLL2,Interaction,never_sig,NS
Q96FQ6,S100A16,Interaction,never_sig,NS
Q96FV2,SCRN2,Interaction,never_sig,NS
Q96FW1,OTUB1,Interaction,never_sig,NS
Q96FZ7,CHMP6,Interaction,never_sig,NS
Q96GD0,PDXP,Interaction,never_sig,NS
Q96GG9,DCUN1D1,Interaction,never_sig,NS
Q96GK7,FAHD2A,Interaction,never_sig,NS
Q96H20,SNF8,Interaction,never_sig,NS
Q96HC4,PDLIM5,Interaction,never_sig,NS
Q96HD1,CRELD1,Interaction,never_sig,NS
Q96HE7,ERO1A,Interaction,never_sig,NS
Q96HN2,AHCYL2,Interaction,never_sig,NS
Q96HS1,PGAM5,Interaction,never_sig,NS
Q96HY6,DDRGK1,Interaction,never_sig,NS
Q96I23,PYURF,Interaction,never_sig,NS
Q96I99,SUCLG2,Interaction,never_sig,NS
Q96IU4,ABHD14B,Interaction,never_sig,NS
Q96IV0,NGLY1,Interaction,never_sig,NS
Q96JJ7,TMX3,Interaction,never_sig,NS
Q96K17,BTF3L4,Interaction,never_sig,NS
Q96K76,USP47,Interaction,never_sig,NS
Q96KP4,CNDP2,Interaction,never_sig,NS
Q96L96,ALPK3,Interaction,never_sig,NS
Q96MF2,STAC3,Interaction,never_sig,NS
Q96MF6,COQ10A,Interaction,never_sig,NS
Q96MG2,JSRP1,Interaction,never_sig,NS
Q96PE7,MCEE,Interaction,never_sig,NS
Q96PU8,QKI,Interaction,never_sig,NS
Q96Q06,PLIN4,Interaction,never_sig,NS
Q96Q83,ALKBH3,Interaction,never_sig,NS
Q96QK1,VPS35,Interaction,never_sig,NS
Q96QR8,PURB,Interaction,never_sig,NS
Q96RK4,BBS4,Interaction,never_sig,NS
Q96RL7,VPS13A,Interaction,never_sig,NS
Q96RP9,GFM1,Interaction,never_sig,NS
Q96RQ3,MCCC1,Interaction,never_sig,NS
Q96S19,METTL26,Interaction,never_sig,NS
Q96S66,CLCC1,Interaction,never_sig,NS
Q96S96,PEBP4,Interaction,never_sig,NS
Q96S99,PLEKHF1,Interaction,never_sig,NS
Q99417,MYCBP,Interaction,never_sig,NS
Q99426,TBCB,Interaction,never_sig,NS
Q99436,PSMB7,Interaction,never_sig,NS
Q99447,PCYT2,Interaction,never_sig,NS
Q99460,PSMD1,Interaction,never_sig,NS
Q99471,PFDN5,Interaction,never_sig,NS
Q99487,PAFAH2,Interaction,never_sig,NS
Q99497,PARK7,Interaction,never_sig,NS
Q99536,VAT1,Interaction,never_sig,NS
Q99541,PLIN2,Interaction,never_sig,NS
Q99584,S100A13,Interaction,never_sig,NS
Q99598,TSNAX,Interaction,never_sig,NS
Q99613,EIF3C,Interaction,never_sig,NS
Q99623,PHB2,Interaction,never_sig,NS
Q99627,COPS8,Interaction,never_sig,NS
Q99643,SDHC,Interaction,never_sig,NS
Q99653,CHP1,Interaction,never_sig,NS
Q99714,HSD17B10,Interaction,never_sig,NS
Q99733,NAP1L4,Interaction,never_sig,NS
Q99735,MGST2,Interaction,never_sig,NS
Q99757,TXN2,Interaction,never_sig,NS
Q99766,DMAC2L,Interaction,never_sig,NS
Q99798,ACO2,Interaction,never_sig,NS
Q99807,COQ7,Interaction,never_sig,NS
Q99808,SLC29A1,Interaction,never_sig,NS
Q99816,TSG101,Interaction,never_sig,NS
Q99829,CPNE1,Interaction,never_sig,NS
Q99832,CCT7,Interaction,never_sig,NS
Q99873,PRMT1,Interaction,never_sig,NS
Q9BPW8,NIPSNAP1,Interaction,never_sig,NS
Q9BPX5,ARPC5L,Interaction,never_sig,NS
Q9BPX6,MICU1,Interaction,never_sig,NS
Q9BQ69,MACROD1,Interaction,never_sig,NS
Q9BQA1,WDR77,Interaction,never_sig,NS
Q9BQE5,APOL2,Interaction,never_sig,NS
Q9BQS8,FYCO1,Interaction,never_sig,NS
Q9BR39,JPH2,Interaction,never_sig,NS
Q9BR76,CORO1B,Interaction,never_sig,NS
Q9BRA2,TXNDC17,Interaction,never_sig,NS
Q9BRC7,PLCD4,Interaction,never_sig,NS
Q9BRF8,CPPED1,Interaction,never_sig,NS
Q9BRG1,VPS25,Interaction,never_sig,NS
Q9BRT3,MIEN1,Interaction,never_sig,NS
Q9BRX2,PELO,Interaction,never_sig,NS
Q9BRX8,PRXL2A,Interaction,never_sig,NS
Q9BS26,ERP44,Interaction,never_sig,NS
Q9BS40,LXN,Interaction,never_sig,NS
Q9BS92,NIPSNAP3B,Interaction,never_sig,NS
Q9BSD7,NTPCR,Interaction,never_sig,NS
Q9BSE5,AGMAT,Interaction,never_sig,NS
Q9BSH4,TACO1,Interaction,never_sig,NS
Q9BSJ8,ESYT1,Interaction,never_sig,NS
Q9BSL1,UBAC1,Interaction,never_sig,NS
Q9BT78,COPS4,Interaction,never_sig,NS
Q9BTE1,DCTN5,Interaction,never_sig,NS
Q9BTE6,AARSD1,Interaction,never_sig,NS
Q9BTV4,TMEM43,Interaction,never_sig,NS
Q9BTZ2,DHRS4,Interaction,never_sig,NS
Q9BUB7,TMEM70,Interaction,never_sig,NS
Q9BUF5,TUBB6,Interaction,never_sig,NS
Q9BUK0,CHCHD7,Interaction,never_sig,NS
Q9BUR5,APOO,Interaction,never_sig,NS
Q9BV20,MRI1,Interaction,never_sig,NS
Q9BV23,ABHD6,Interaction,never_sig,NS
Q9BV57,ADI1,Interaction,never_sig,NS
Q9BV79,MECR,Interaction,never_sig,NS
Q9BV86,NTMT1,Interaction,never_sig,NS
Q9BVC6,TMEM109,Interaction,never_sig,NS
Q9BVK6,TMED9,Interaction,never_sig,NS
Q9BVV7,TIMM21,Interaction,never_sig,NS
Q9BW30,TPPP3,Interaction,never_sig,NS
Q9BW91,NUDT9,Interaction,never_sig,NS
Q9BWH2,FUNDC2,Interaction,never_sig,NS
Q9BX66,SORBS1,Interaction,never_sig,NS
Q9BX68,HINT2,Interaction,never_sig,NS
Q9BXB4,OSBPL11,Interaction,never_sig,NS
Q9BXI3,NT5C1A,Interaction,never_sig,NS
Q9BXJ8,TMEM120A,Interaction,never_sig,NS
Q9BXJ9,NAA15,Interaction,never_sig,NS
Q9BXK5,BCL2L13,Interaction,never_sig,NS
Q9BXS5,AP1M1,Interaction,never_sig,NS
Q9BXW6,OSBPL1A,Interaction,never_sig,NS
Q9BXW7,HDHD5,Interaction,never_sig,NS
Q9BY44,EIF2A,Interaction,never_sig,NS
Q9BYD1,MRPL13,Interaction,never_sig,NS
Q9BYD2,MRPL9,Interaction,never_sig,NS
Q9BYD3,MRPL4,Interaction,never_sig,NS
Q9BYD6,MRPL1,Interaction,never_sig,NS
Q9BYT8,NLN,Interaction,never_sig,NS
Q9BYV2,TRIM54,Interaction,never_sig,NS
Q9BYV7,BCO2,Interaction,never_sig,NS
Q9BZE1,MRPL37,Interaction,never_sig,NS
Q9BZE9,ASPSCR1,Interaction,never_sig,NS
Q9BZL1,UBL5,Interaction,never_sig,NS
Q9BZQ8,NIBAN1,Interaction,never_sig,NS
Q9BZV1,UBXN6,Interaction,never_sig,NS
Q9C0C9,UBE2O,Interaction,never_sig,NS
Q9C0E8,LNPK,Interaction,never_sig,NS
Q9GZP4,PITHD1,Interaction,never_sig,NS
Q9GZT3,SLIRP,Interaction,never_sig,NS
Q9GZT8,NIF3L1,Interaction,never_sig,NS
Q9GZT9,EGLN1,Interaction,never_sig,NS
Q9GZV1,ANKRD2,Interaction,never_sig,NS
Q9GZZ1,NAA50,Interaction,never_sig,NS
Q9H061,TMEM126A,Interaction,never_sig,NS
Q9H074,PAIP1,Interaction,never_sig,NS
Q9H078,CLPB,Interaction,never_sig,NS
Q9H0E2,TOLLIP,Interaction,never_sig,NS
Q9H0N5,PCBD2,Interaction,never_sig,NS
Q9H0P0,NT5C3A,Interaction,never_sig,NS
Q9H0R4,HDHD2,Interaction,never_sig,NS
Q9H0U4,RAB1B,Interaction,never_sig,NS
Q9H0W9,C11orf54,Interaction,never_sig,NS
Q9H1E3,NUCKS1,Interaction,never_sig,NS
Q9H1E5,TMX4,Interaction,never_sig,NS
Q9H1R3,MYLK2,Interaction,never_sig,NS
Q9H223,EHD4,Interaction,never_sig,NS
Q9H299,SH3BGRL3,Interaction,never_sig,NS
Q9H2G2,SLK,Interaction,never_sig,NS
Q9H2H8,PPIL3,Interaction,never_sig,NS
Q9H2I8,LRMDA,Interaction,never_sig,NS
Q9H2S6,TNMD,Interaction,never_sig,NS
Q9H2U2,PPA2,Interaction,never_sig,NS
Q9H2W6,MRPL46,Interaction,never_sig,NS
Q9H330,TMEM245,Interaction,never_sig,NS
Q9H3H3,C11orf68,Interaction,never_sig,NS
Q9H3K2,GHITM,Interaction,never_sig,NS
Q9H3K6,BOLA2,Interaction,never_sig,NS
Q9H3N1,TMX1,Interaction,never_sig,NS
Q9H444,CHMP4B,Interaction,never_sig,NS
Q9H477,RBKS,Interaction,never_sig,NS
Q9H479,FN3K,Interaction,never_sig,NS
Q9H496,TOR1AIP2,Interaction,never_sig,NS
Q9H4A4,RNPEP,Interaction,never_sig,NS
Q9H4G4,GLIPR2,Interaction,never_sig,NS
Q9H4M9,EHD1,Interaction,never_sig,NS
Q9H6F2,TMEM38A,Interaction,never_sig,NS
Q9H6K4,OPA3,Interaction,never_sig,NS
Q9H773,DCTPP1,Interaction,never_sig,NS
Q9H7C9,AAMDC,Interaction,never_sig,NS
Q9H7Z7,PTGES2,Interaction,never_sig,NS
Q9H832,UBE2Z,Interaction,never_sig,NS
Q9H845,ACAD9,Interaction,never_sig,NS
Q9H8H3,METTL7A,Interaction,never_sig,NS
Q9H8M1,COQ10B,Interaction,never_sig,NS
Q9H8S9,MOB1A,Interaction,never_sig,NS
Q9H8Y8,GORASP2,Interaction,never_sig,NS
Q9H910,JPT2,Interaction,never_sig,NS
Q9H987,SYNPO2L,Interaction,never_sig,NS
Q9H993,ARMT1,Interaction,never_sig,NS
Q9H9A6,LRRC40,Interaction,never_sig,NS
Q9H9B4,SFXN1,Interaction,never_sig,NS
Q9H9P8,L2HGDH,Interaction,never_sig,NS
Q9H9Q2,COPS7B,Interaction,never_sig,NS
Q9HA64,FN3KRP,Interaction,never_sig,NS
Q9HA65,TBC1D17,Interaction,never_sig,NS
Q9HA77,CARS2,Interaction,never_sig,NS
Q9HB71,CACYBP,Interaction,never_sig,NS
Q9HBH5,RDH14,Interaction,never_sig,NS
Q9HBI1,PARVB,Interaction,never_sig,NS
Q9HBL0,TNS1,Interaction,never_sig,NS
Q9HBL7,PLGRKT,Interaction,never_sig,NS
Q9HC38,GLOD4,Interaction,never_sig,NS
Q9HCC0,MCCC2,Interaction,never_sig,NS
Q9HCP6,HHATL,Interaction,never_sig,NS
Q9HCU5,PREB,Interaction,never_sig,NS
Q9HD33,MRPL47,Interaction,never_sig,NS
Q9HDC5,JPH1,Interaction,never_sig,NS
Q9HDC9,APMAP,Interaction,never_sig,NS
Q9NNW7,TXNRD2,Interaction,never_sig,NS
Q9NP72,RAB18,Interaction,never_sig,NS
Q9NP74,PALMD,Interaction,never_sig,NS
Q9NP77,SSU72,Interaction,imputation_masked,Conditional
Q9NP79,VTA1,Interaction,never_sig,NS
Q9NP81,SARS2,Interaction,never_sig,NS
Q9NP97,DYNLRB1,Interaction,never_sig,NS
Q9NP98,MYOZ1,Interaction,never_sig,NS
Q9NPC6,MYOZ2,Interaction,never_sig,NS
Q9NPF4,OSGEP,Interaction,never_sig,NS
Q9NPJ3,ACOT13,Interaction,never_sig,NS
Q9NQ50,MRPL40,Interaction,never_sig,NS
Q9NQ88,TIGAR,Interaction,never_sig,NS
Q9NQC3,RTN4,Interaction,never_sig,NS
Q9NQE9,HINT3,Interaction,never_sig,NS
Q9NQP4,PFDN4,Interaction,never_sig,NS
Q9NQR4,NIT2,Interaction,never_sig,NS
Q9NQW7,XPNPEP1,Interaction,never_sig,NS
Q9NQX3,GPHN,Interaction,never_sig,NS
Q9NR12,PDLIM7,Interaction,never_sig,NS
Q9NR19,ACSS2,Interaction,never_sig,NS
Q9NR28,DIABLO,Interaction,never_sig,NS
Q9NR31,SAR1A,Interaction,never_sig,NS
Q9NR46,SH3GLB2,Interaction,never_sig,NS
Q9NR50,EIF2B3,Interaction,never_sig,NS
Q9NR56,MBNL1,Interaction,never_sig,NS
Q9NRG7,SDR39U1,Interaction,never_sig,NS
Q9NRN7,AASDHPPT,Interaction,never_sig,NS
Q9NRP0,OSTC,Interaction,never_sig,NS
Q9NRP2,CMC2,Interaction,never_sig,NS
Q9NRV9,HEBP1,Interaction,never_sig,NS
Q9NRX4,PHPT1,Interaction,never_sig,NS
Q9NS69,TOMM22,Interaction,never_sig,NS
Q9NS86,LANCL2,Interaction,never_sig,NS
Q9NSD9,FARSB,Interaction,never_sig,NS
Q9NSE4,IARS2,Interaction,never_sig,NS
Q9NTG7,SIRT3,Interaction,never_sig,NS
Q9NTJ4,MAN2C1,Interaction,never_sig,NS
Q9NTK5,OLA1,Interaction,never_sig,NS
Q9NTM9,CUTC,Interaction,never_sig,NS
Q9NUB1,ACSS1,Interaction,never_sig,NS
Q9NUJ1,ABHD10,Interaction,never_sig,NS
Q9NUU7,DDX19A,Interaction,never_sig,NS
Q9NVA2,SEPTIN11,Interaction,never_sig,NS
Q9NVD7,PARVA,Interaction,never_sig,NS
Q9NVE7,PANK4,Interaction,never_sig,NS
Q9NVH1,DNAJC11,Interaction,never_sig,NS
Q9NVH6,TMLHE,Interaction,never_sig,NS
Q9NVI7,ATAD3A,Interaction,never_sig,NS
Q9NVJ2,ARL8B,Interaction,never_sig,NS
Q9NVS2,MRPS18A,Interaction,never_sig,NS
Q9NVS9,PNPO,Interaction,never_sig,NS
Q9NWU1,OXSM,Interaction,never_sig,NS
Q9NWU5,MRPL22,Interaction,never_sig,NS
Q9NWV4,CZIB,Interaction,never_sig,NS
Q9NWV8,BABAM1,Interaction,never_sig,NS
Q9NX14,NDUFB11,Interaction,never_sig,NS
Q9NX40,OCIAD1,Interaction,never_sig,NS
Q9NX47,MARCHF5,Interaction,never_sig,NS
Q9NX63,CHCHD3,Interaction,never_sig,NS
Q9NXA8,SIRT5,Interaction,never_sig,NS
Q9NXR7,BABAM2,Interaction,never_sig,NS
Q9NY33,DPP3,Interaction,never_sig,NS
Q9NY65,TUBA8,Interaction,never_sig,NS
Q9NYL2,MAP3K20,Interaction,never_sig,NS
Q9NYU2,UGGT1,Interaction,never_sig,NS
Q9NZ01,TECR,Interaction,never_sig,NS
Q9NZ08,ERAP1,Interaction,never_sig,NS
Q9NZ45,CISD1,Interaction,never_sig,NS
Q9NZA1,CLIC5,Interaction,never_sig,NS
Q9NZB2,FAM120A,Interaction,never_sig,NS
Q9NZD2,GLTP,Interaction,never_sig,NS
Q9NZJ6,COQ3,Interaction,never_sig,NS
Q9NZL4,HSPBP1,Interaction,never_sig,NS
Q9NZL9,MAT2B,Interaction,never_sig,NS
Q9NZM1,MYOF,Interaction,never_sig,NS
Q9NZN4,EHD2,Interaction,never_sig,NS
Q9NZQ9,TMOD4,Interaction,never_sig,NS
Q9NZU5,LMCD1,Interaction,never_sig,NS
Q9NZZ3,CHMP5,Interaction,never_sig,NS
Q9P003,CNIH4,Interaction,never_sig,NS
Q9P032,NDUFAF4,Interaction,never_sig,NS
Q9P0I2,EMC3,Interaction,never_sig,NS
Q9P0J0,NDUFA13,Interaction,never_sig,NS
Q9P0J1,PDP1,Interaction,never_sig,NS
Q9P0J6,MRPL36,Interaction,never_sig,NS
Q9P0L0,VAPA,Interaction,never_sig,NS
Q9P0P0,RNF181,Interaction,never_sig,NS
Q9P2J5,LARS1,Interaction,never_sig,NS
Q9P2R7,SUCLA2,Interaction,never_sig,NS
Q9P2T1,GMPR2,Interaction,never_sig,NS
Q9P2X0,DPM3,Interaction,never_sig,NS
Q9P2X3,IMPACT,Interaction,never_sig,NS
Q9UBB4,ATXN10,Interaction,never_sig,NS
Q9UBC2,EPS15L1,Interaction,never_sig,NS
Q9UBE0,SAE1,Interaction,never_sig,NS
Q9UBF6,RNF7,Interaction,never_sig,NS
Q9UBF9,MYOT,Interaction,never_sig,NS
Q9UBI6,GNG12,Interaction,never_sig,NS
Q9UBQ0,VPS29,Interaction,never_sig,NS
Q9UBQ5,EIF3K,Interaction,never_sig,NS
Q9UBQ7,GRHPR,Interaction,never_sig,NS
Q9UBR2,CTSZ,Interaction,never_sig,NS
Q9UBT2,UBA2,Interaction,never_sig,NS
Q9UBW8,COPS7A,Interaction,never_sig,NS
Q9UBY9,HSPB7,Interaction,never_sig,NS
Q9UDT6,CLIP2,Interaction,never_sig,NS
Q9UDW1,UQCR10,Interaction,never_sig,NS
Q9UDY4,DNAJB4,Interaction,never_sig,NS
Q9UFN0,NIPSNAP3A,Interaction,never_sig,NS
Q9UGI8,TES,Interaction,never_sig,NS
Q9UGL1,KDM5B,Interaction,never_sig,NS
Q9UGM6,WARS2,Interaction,never_sig,NS
Q9UH92,MLX,Interaction,never_sig,NS
Q9UHD8,SEPTIN9,Interaction,never_sig,NS
Q9UHD9,UBQLN2,Interaction,never_sig,NS
